,teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,region
0,100,Fail,True,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 142, 'pickTurn': 3}, {'championId': 35, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",br1
1,200,Win,False,True,True,True,True,True,10,3,1,4,0,2,0,"[{'championId': 81, 'pickTurn': 6}, {'championId': 412, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 9, 'pickTurn': 9}, {'championId': 99, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,2,0,0,1,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 60, 'pickTurn': 5}]",br1
1,200,Win,True,True,False,True,True,True,2,0,1,3,0,2,0,"[{'championId': 245, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 777, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 99, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 55, 'pickTurn': 1}, {'championId': 114, 'pickTurn': 2}, {'championId': 80, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 157, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,True,True,9,1,0,3,0,2,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 84, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",br1
0,100,Fail,True,True,False,False,False,True,1,0,0,1,0,1,0,"[{'championId': 117, 'pickTurn': 1}, {'championId': 64, 'pickTurn': 2}, {'championId': 114, 'pickTurn': 3}, {'championId': 245, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",br1
1,200,Win,False,False,True,False,True,False,7,1,0,2,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 8, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 24, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,True,True,9,1,0,3,0,2,0,"[{'championId': 11, 'pickTurn': 1}, {'championId': 350, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 92, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 24, 'pickTurn': 9}, {'championId': 58, 'pickTurn': 10}]",br1
0,100,Win,True,False,True,True,True,True,9,1,1,4,0,2,0,"[{'championId': 92, 'pickTurn': 1}, {'championId': 24, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 777, 'pickTurn': 4}, {'championId': 350, 'pickTurn': 5}]",br1
1,200,Fail,False,True,False,False,False,False,3,0,0,2,0,0,0,"[{'championId': 67, 'pickTurn': 6}, {'championId': 157, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 107, 'pickTurn': 9}, {'championId': 81, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,True,0,0,0,1,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 103, 'pickTurn': 2}, {'championId': 157, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 25, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,True,False,6,1,0,1,0,0,0,"[{'championId': 82, 'pickTurn': 6}, {'championId': 9, 'pickTurn': 7}, {'championId': 58, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 25, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,True,0,0,0,0,0,1,0,"[{'championId': 82, 'pickTurn': 1}, {'championId': 9, 'pickTurn': 2}, {'championId': 58, 'pickTurn': 3}, {'championId': 350, 'pickTurn': 4}, {'championId': 25, 'pickTurn': 5}]",br1
1,200,Win,True,True,False,False,True,False,1,0,0,2,0,0,0,"[{'championId': 81, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 33, 'pickTurn': 1}, {'championId': 89, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 266, 'pickTurn': 4}, {'championId': 37, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,True,False,11,4,0,4,0,0,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': -1, 'pickTurn': 7}, {'championId': 90, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 238, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,True,True,True,8,1,1,4,0,2,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 92, 'pickTurn': 2}, {'championId': 25, 'pickTurn': 3}, {'championId': 30, 'pickTurn': 4}, {'championId': 9, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 41, 'pickTurn': 6}, {'championId': 114, 'pickTurn': 7}, {'championId': 9, 'pickTurn': 8}, {'championId': 58, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,False,False,False,9,3,1,3,0,0,0,"[{'championId': 555, 'pickTurn': 1}, {'championId': 33, 'pickTurn': 2}, {'championId': 9, 'pickTurn': 3}, {'championId': 2, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,True,True,True,1,0,1,2,0,1,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 25, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 99, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,True,False,True,7,1,1,1,0,1,0,"[{'championId': 58, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 28, 'pickTurn': 3}, {'championId': 157, 'pickTurn': 4}, {'championId': 64, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,True,False,2,0,0,2,0,0,0,"[{'championId': 122, 'pickTurn': 6}, {'championId': 164, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 555, 'pickTurn': 9}, {'championId': 9, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,True,False,False,10,2,1,1,0,0,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 117, 'pickTurn': 2}, {'championId': 35, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,True,True,0,0,0,2,0,1,0,"[{'championId': 25, 'pickTurn': 6}, {'championId': 72, 'pickTurn': 7}, {'championId': 99, 'pickTurn': 8}, {'championId': 23, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,False,True,True,5,1,0,3,0,2,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 236, 'pickTurn': 2}, {'championId': 23, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': 30, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 122, 'pickTurn': 7}, {'championId': 8, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 432, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 24, 'pickTurn': 1}, {'championId': 80, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 55, 'pickTurn': 4}, {'championId': 91, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,True,True,True,8,1,1,4,0,2,0,"[{'championId': 23, 'pickTurn': 6}, {'championId': 84, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 121, 'pickTurn': 9}, {'championId': 412, 'pickTurn': 10}]",br1
0,100,Fail,True,True,False,False,True,True,3,0,1,5,0,1,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 23, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",br1
1,200,Win,False,False,True,True,False,False,8,1,1,1,0,1,0,"[{'championId': 121, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 432, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",br1
0,100,Fail,True,False,False,False,False,True,3,0,0,1,0,1,0,"[{'championId': 141, 'pickTurn': 1}, {'championId': 39, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 104, 'pickTurn': 5}]",br1
1,200,Win,False,True,True,True,True,False,8,1,1,2,0,1,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 104, 'pickTurn': 7}, {'championId': 141, 'pickTurn': 8}, {'championId': 23, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",br1
0,100,Win,True,True,False,False,True,True,3,0,0,1,0,1,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 84, 'pickTurn': 2}, {'championId': 23, 'pickTurn': 3}, {'championId': 7, 'pickTurn': 4}, {'championId': 777, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 98, 'pickTurn': 7}, {'championId': 7, 'pickTurn': 8}, {'championId': -1, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",br1
0,100,Win,True,True,False,False,False,False,4,0,0,2,0,1,0,"[{'championId': 23, 'pickTurn': 1}, {'championId': 777, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 84, 'pickTurn': 4}, {'championId': 98, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,True,True,2,0,0,2,0,1,0,"[{'championId': 92, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 30, 'pickTurn': 8}, {'championId': 53, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,0,0,0,1,0,0,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 58, 'pickTurn': 2}, {'championId': 60, 'pickTurn': 3}, {'championId': 23, 'pickTurn': 4}, {'championId': 412, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,True,True,True,10,1,1,3,0,2,0,"[{'championId': 30, 'pickTurn': 6}, {'championId': 164, 'pickTurn': 7}, {'championId': 8, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 235, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,True,False,True,10,2,1,1,0,2,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 121, 'pickTurn': 3}, {'championId': 164, 'pickTurn': 4}, {'championId': 23, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 24, 'pickTurn': 7}, {'championId': 35, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,True,False,0,0,0,1,0,0,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 24, 'pickTurn': 4}, {'championId': 51, 'pickTurn': 5}]",br1
1,200,Win,True,True,False,False,False,True,5,0,0,1,0,2,0,"[{'championId': 23, 'pickTurn': 6}, {'championId': 25, 'pickTurn': 7}, {'championId': 2, 'pickTurn': 8}, {'championId': 84, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,True,True,True,10,3,1,4,0,2,0,"[{'championId': 350, 'pickTurn': 1}, {'championId': 51, 'pickTurn': 2}, {'championId': 122, 'pickTurn': 3}, {'championId': 2, 'pickTurn': 4}, {'championId': 22, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,False,False,2,0,0,0,0,0,0,"[{'championId': 58, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 777, 'pickTurn': 9}, {'championId': 30, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 238, 'pickTurn': 1}, {'championId': 30, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 350, 'pickTurn': 4}, {'championId': 28, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,True,True,True,11,2,1,4,0,1,0,"[{'championId': 777, 'pickTurn': 6}, {'championId': 117, 'pickTurn': 7}, {'championId': 67, 'pickTurn': 8}, {'championId': 350, 'pickTurn': 9}, {'championId': 53, 'pickTurn': 10}]",br1
0,100,Fail,True,False,False,False,False,True,2,0,0,1,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 11, 'pickTurn': 2}, {'championId': 55, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 53, 'pickTurn': 5}]",br1
1,200,Win,False,True,True,True,True,False,11,4,2,4,0,1,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 25, 'pickTurn': 7}, {'championId': 30, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 81, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 104, 'pickTurn': 1}, {'championId': 45, 'pickTurn': 2}, {'championId': 120, 'pickTurn': 3}, {'championId': 876, 'pickTurn': 4}, {'championId': 58, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,True,True,9,2,0,2,0,1,0,"[{'championId': 876, 'pickTurn': 6}, {'championId': 120, 'pickTurn': 7}, {'championId': 92, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 350, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,True,False,False,11,3,1,3,0,1,0,"[{'championId': 30, 'pickTurn': 1}, {'championId': 164, 'pickTurn': 2}, {'championId': 91, 'pickTurn': 3}, {'championId': 55, 'pickTurn': 4}, {'championId': 92, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,False,True,True,0,0,0,1,0,1,0,"[{'championId': 58, 'pickTurn': 6}, {'championId': 350, 'pickTurn': 7}, {'championId': 117, 'pickTurn': 8}, {'championId': 30, 'pickTurn': 9}, {'championId': 38, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,True,True,7,2,0,4,0,2,0,"[{'championId': 777, 'pickTurn': 1}, {'championId': 99, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 92, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,True,False,False,10,3,2,2,0,0,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 55, 'pickTurn': 7}, {'championId': 107, 'pickTurn': 8}, {'championId': 28, 'pickTurn': 9}, {'championId': 235, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,True,True,10,1,0,3,0,2,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 69, 'pickTurn': 2}, {'championId': -1, 'pickTurn': 3}, {'championId': 117, 'pickTurn': 4}, {'championId': 9, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,"[{'championId': 8, 'pickTurn': 6}, {'championId': 777, 'pickTurn': 7}, {'championId': 91, 'pickTurn': 8}, {'championId': 64, 'pickTurn': 9}, {'championId': 79, 'pickTurn': 10}]",br1
0,100,Win,False,False,False,False,False,False,6,0,0,2,0,1,0,"[{'championId': 9, 'pickTurn': 1}, {'championId': 92, 'pickTurn': 2}, {'championId': 91, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 25, 'pickTurn': 5}]",br1
1,200,Fail,True,True,False,False,True,True,1,0,0,1,0,1,0,"[{'championId': 28, 'pickTurn': 6}, {'championId': 81, 'pickTurn': 7}, {'championId': 11, 'pickTurn': 8}, {'championId': 126, 'pickTurn': 9}, {'championId': 9, 'pickTurn': 10}]",br1
0,100,Win,False,True,True,True,True,True,8,1,1,1,0,2,0,"[{'championId': -1, 'pickTurn': 1}, {'championId': 8, 'pickTurn': 2}, {'championId': 92, 'pickTurn': 3}, {'championId': 28, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",br1
1,200,Fail,True,False,False,False,False,False,3,0,0,3,0,0,0,"[{'championId': 51, 'pickTurn': 6}, {'championId': 55, 'pickTurn': 7}, {'championId': 30, 'pickTurn': 8}, {'championId': 104, 'pickTurn': 9}, {'championId': 236, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,True,3,0,0,0,0,1,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 126, 'pickTurn': 2}, {'championId': 81, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 54, 'pickTurn': 5}]",br1
1,200,Win,True,True,False,False,True,False,4,0,0,2,0,0,0,"[{'championId': 141, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 24, 'pickTurn': 8}, {'championId': 114, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,True,True,9,1,1,3,0,2,0,"[{'championId': 107, 'pickTurn': 1}, {'championId': 876, 'pickTurn': 2}, {'championId': 30, 'pickTurn': 3}, {'championId': 55, 'pickTurn': 4}, {'championId': 114, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,True,False,False,3,0,1,2,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 121, 'pickTurn': 7}, {'championId': 54, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 20, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 8, 'pickTurn': 1}, {'championId': 432, 'pickTurn': 2}, {'championId': 777, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 84, 'pickTurn': 5}]",br1
1,200,Win,True,True,False,True,False,True,6,0,1,4,0,2,0,"[{'championId': 81, 'pickTurn': 6}, {'championId': 122, 'pickTurn': 7}, {'championId': 51, 'pickTurn': 8}, {'championId': 106, 'pickTurn': 9}, {'championId': 236, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,False,False,4,3,0,0,0,0,0,[],br1
1,200,Fail,False,False,False,False,False,False,1,0,0,0,0,0,0,[],br1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 64, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 11, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,True,True,False,10,2,1,3,0,0,0,"[{'championId': -1, 'pickTurn': 6}, {'championId': 133, 'pickTurn': 7}, {'championId': 120, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': 777, 'pickTurn': 10}]",br1
0,100,Win,True,True,True,False,False,True,6,1,0,2,0,1,0,"[{'championId': 122, 'pickTurn': 1}, {'championId': 81, 'pickTurn': 2}, {'championId': 38, 'pickTurn': 3}, {'championId': 64, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,True,False,1,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 6}, {'championId': 51, 'pickTurn': 7}, {'championId': 62, 'pickTurn': 8}, {'championId': 2, 'pickTurn': 9}, {'championId': 41, 'pickTurn': 10}]",br1
0,100,Fail,True,False,False,True,False,False,6,0,1,3,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 517, 'pickTurn': 2}, {'championId': 412, 'pickTurn': 3}, {'championId': 2, 'pickTurn': 4}, {'championId': -1, 'pickTurn': 5}]",br1
1,200,Win,False,True,True,False,True,True,7,1,1,2,0,2,0,"[{'championId': 91, 'pickTurn': 6}, {'championId': 38, 'pickTurn': 7}, {'championId': 25, 'pickTurn': 8}, {'championId': 106, 'pickTurn': 9}, {'championId': 157, 'pickTurn': 10}]",br1
0,100,Fail,True,False,False,False,False,True,0,0,0,0,0,1,0,"[{'championId': 245, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 51, 'pickTurn': 3}, {'championId': -1, 'pickTurn': 4}, {'championId': 238, 'pickTurn': 5}]",br1
1,200,Win,False,True,True,False,True,False,10,2,0,3,0,0,0,"[{'championId': 89, 'pickTurn': 6}, {'championId': 517, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 2, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",br1
0,100,Win,True,True,False,False,True,True,3,0,0,2,0,1,0,"[{'championId': 51, 'pickTurn': 1}, {'championId': 122, 'pickTurn': 2}, {'championId': 64, 'pickTurn': 3}, {'championId': 25, 'pickTurn': 4}, {'championId': 37, 'pickTurn': 5}]",br1
1,200,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 89, 'pickTurn': 6}, {'championId': 517, 'pickTurn': 7}, {'championId': 412, 'pickTurn': 8}, {'championId': 122, 'pickTurn': 9}, {'championId': 64, 'pickTurn': 10}]",br1
0,100,Win,True,False,False,False,False,False,4,1,0,0,0,0,0,[],br1
1,200,Fail,False,True,True,False,False,False,3,1,0,0,0,0,0,[],br1
0,100,Fail,False,False,False,False,True,False,1,0,0,2,0,0,0,"[{'championId': 8, 'pickTurn': 1}, {'championId': 121, 'pickTurn': 2}, {'championId': 25, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 122, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,False,True,10,3,0,2,0,2,0,"[{'championId': 24, 'pickTurn': 6}, {'championId': 89, 'pickTurn': 7}, {'championId': 62, 'pickTurn': 8}, {'championId': 412, 'pickTurn': 9}, {'championId': 7, 'pickTurn': 10}]",br1
0,100,Fail,True,True,False,False,True,True,3,0,1,5,0,1,0,"[{'championId': 84, 'pickTurn': 1}, {'championId': 25, 'pickTurn': 2}, {'championId': 23, 'pickTurn': 3}, {'championId': 81, 'pickTurn': 4}, {'championId': 55, 'pickTurn': 5}]",br1
1,200,Win,False,False,True,True,False,False,8,1,1,1,0,1,0,"[{'championId': 121, 'pickTurn': 6}, {'championId': 58, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 432, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",br1
0,100,Fail,False,False,False,False,False,False,0,0,0,0,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 22, 'pickTurn': 2}, {'championId': 131, 'pickTurn': 3}, {'championId': 122, 'pickTurn': 4}, {'championId': 142, 'pickTurn': 5}]",br1
1,200,Win,True,True,True,False,True,True,7,1,0,1,0,1,0,"[{'championId': 58, 'pickTurn': 6}, {'championId': 30, 'pickTurn': 7}, {'championId': 157, 'pickTurn': 8}, {'championId': 117, 'pickTurn': 9}, {'championId': 51, 'pickTurn': 10}]",br1
0,100,Fail,True,True,False,False,False,True,4,0,0,2,0,1,0,"[{'championId': 80, 'pickTurn': 1}, {'championId': -1, 'pickTurn': 2}, {'championId': 58, 'pickTurn': 3}, {'championId': 238, 'pickTurn': 4}, {'championId': 235, 'pickTurn': 5}]",br1
1,200,Win,False,False,True,True,True,False,9,2,1,3,0,0,0,"[{'championId': 84, 'pickTurn': 6}, {'championId': 28, 'pickTurn': 7}, {'championId': 38, 'pickTurn': 8}, {'championId': 51, 'pickTurn': 9}, {'championId': -1, 'pickTurn': 10}]",br1
